"#","Startup Name","HQ Location","Role Location(s)","Country","Description & Funding","Founded","Role(s) Hiring","Stipend/Salary","Work Mode","Timezone","HR Email","HR Contact","Apply Link","Status","Visa/Sponsor","Perks","PPO"
"14","AuxoAI","Gurgaon / Hyderabad / Bangalore / Mumbai, India","Remote India / Gurgaon / Hyderabad / Mumbai","India","Seed Early Stage 201-500 emp B2B/B2C Digital + AI Solutions","2019","Senior Data Scientist AI/ML ₹25-40L, AI Engineer NetSuite/Hubspot ₹10-20L, Senior Data Engineer AWS ₹15-45L","₹25L-₹40L FT / ₹15K-₹30K intern","Hybrid + Remote India","IST / US overlap","hiring@auxoai.com","HR | linkedin.com/company/auxoai","https://wellfound.com/role/l/artificial-intelligence-engineer/mumbai","Active - 1 week ago - Urgent","No","Health insurance, equity, remote flexibility","Yes"
"15","V Patrol AI","Gurgaon, India","Gurgaon Sector 50 On-site","India","Seed Security & Intelligence AI - AI-driven security solutions","2022","Data Analyst Intern, Operations & Data Analytics Intern","₹10K-₹16K / month","In-office Gurgaon","IST","hr@vpatrol.ai","HR | linkedin.com/company/v-patrol-ai","https://in.indeed.com/q-data-analytics-internship-l-gurugram","-haryana-jobs.html","Active - Urgent - PPO","No","Real-world high-impact, mentorship, cert"
"16","VortizoAI","Bangalore Remote, India","Remote Everywhere / Bangalore","India","Seed 11-50 emp AI data platform","2023","Data Science Intern","₹15K-₹25K / month","Remote Only","IST / Global","careers@vortizo.ai","Team | linkedin.com/company/vortizoai","https://wellfound.com/role/l/data-science/india","Active - 1 week ago","No","Remote, equity none","Yes"
"17","Eshal AI","Mumbai / Remote, India","Remote Everywhere","India","Seed 11-50 emp AI concierge that executes real workflows beyond support","2023","Data Science Engineer Intern","₹10K-₹30K / month","Remote Only","IST","hiring@eshal.ai","Founder | linkedin.com/company/eshal-ai","https://wellfound.com/role/l/data-science/india","Active - 2 weeks ago","No","Remote, flexible","Yes"
"18","Cynapto Technologies","Mumbai, India","Remote Everywhere","India","Seed Early Stage 11-50 Join us to craft awesome things! AI","2022","Artificial Intelligence Internship WFH","₹10K-₹15K / month","Remote Only","IST","hiring@cynapto.com","HR | linkedin.com/company/cynapto-technologies","https://wellfound.com/role/l/deep-learning/mumbai","Active - 2 weeks ago","No","WFH, cert, PPO","Yes"
"19","Neysa","Mumbai, India","Mumbai / Remote India","India","Series A $50M + $600M Series B $1.4B valuation GPU Infra AI - Seedtable Top 3 Mumbai","2021","ML Infra Intern, Data Scientist, Cloud Engineer","₹25K-₹50K intern / ₹15-35L FT","Hybrid Mumbai + Remote","IST","careers@neysa.ai","Sharad Sanghi - Founder | linkedin.com/company/neysa-ai","https://neysa.ai/careers","Active - Urgent","No","GPU infra, equity, health insurance","Yes"
"20","Infinite Analytics","Mumbai, India","Mumbai / Remote","India","Seed Early Stage 11-50 Consumer Insights AI Platform B2B","2012","Data Scientist ₹10-20L + 0.05-0.15% equity, Senior Big Data Engineer","₹10L-₹20L FT","Hybrid Mumbai","IST","careers@infiniteanalytics.com","Akash Bhatia | linkedin.com/company/infinite-analytics","https://wellfound.com/role/l/deep-learning/mumbai","Active - 2 months ago","No","Equity 0.15%, remote flexibility","Yes"
"21","Jerry.ai","New York / San Francisco, USA","Remote US - New York / San Francisco","USA","Series B $57M, 51-200 emp, AI-powered AllCar app - Growing fast, Top 5% response time","2019","Staff Data Scientist $180-230K, Senior Data Scientist $150-170K, Data Scientist $130-160K, Data Analyst"," $130K-$230K / year + equity","Remote First - US","EST/PST - US hours","careers@getjerry.com","Art Agrawal - Founder | linkedin.com/company/getjerry","https://wellfound.com/role/l/data-scientist/new-york","Active - 3 days ago","Will sponsor - US work auth required","Health insurance, equity, flexible hours, 401k","Yes - FT"
"22","Community Energy Labs","San Francisco / Remote, USA","Remote US","USA","Seed Early Stage 1-10 emp Clean Electric Buildings Simplified B2B","2020","Senior Data Scientist"," $155K-$185K / year","Remote Only US","US PST - flexible"," ""careers@communityenergylabs.com""","Tanya Barham | linkedin.com/company/community-energy-labs","https://wellfound.com/role/r/machine-learning-scientist","Active - 2 weeks ago","No - US Citizen required","Equity, climate impact, remote","No"
"23","Cornerstone AI","San Francisco / Boston / Remote, USA","Remote US","USA","Seed Early Stage 11-50 emp Healthcare data AI platform unlocking EHR data","2022","Data Scientist Platform"," $150K-$170K / year","Remote Only US","EST/PST","hiring@cornerstoneai.com","Founding Team | linkedin.com/company/cornerstone-ai","https://wellfound.com/role/r/machine-learning-scientist","Active - 2 weeks ago","Will sponsor","Health insurance, equity, remote first","Yes"
"24","SentiLink","San Francisco, USA","Remote US","USA","Series B $70M+ Fintech 50 Forbes - First to go live with eCBSV - Identity verification AI","2017","Senior Data Scientist, Research Scientist PhD New Grad $120-220K, Solutions Analytics Data Scientist"," $130K-$220K / year + equity","Remote US","US hours - PST overlap","careers@sentilink.com","Naftali Harris - Founder | linkedin.com/company/sentilink","https://wellfound.com/role/r/machine-learning-scientist","Active - 3 days ago - Urgent","Will sponsor","Equity, health, 401k, remote","Yes"
"25","Sardine AI","San Francisco / New York / Remote, USA","Remote US","USA","Growth Stage Series B $70M+ - Mission to make payments instant global risk-free. Top Investors a16z","2020","Senior Data Scientist $170-210K, Forward Deployed AI Engineer $160-210K"," $170K-$210K / year + equity","Remote US","US - EST/PST","careers@sardine.ai","Soups Ranjan - CEO | linkedin.com/company/sardine-ai","https://wellfound.com/role/r/machine-learning-scientist","Active - 4 days ago","Will sponsor","Health insurance, equity, remote first","Yes"
"26","Earnest","San Francisco, USA","Remote US","USA","Scale Stage 201-500 emp - Mission to make higher education affordable. Responds within 3 weeks","2013","Data Scientist"," $195K / year","Remote Only US","US hours","careers@earnest.com","Louis Beryl - Founder | linkedin.com/company/earnest","https://wellfound.com/role/l/data-scientist/united-states","Active - 1 week ago","No - US auth required","401k, health, remote","No"
"27","Opzig","Seattle + San Francisco, USA","Remote / Seattle + SF","USA","Seed Early Stage 1-10 emp Top 10% responders - Responds within 2 weeks","2023","Founding Data Science Lead & Co-Founder $150-200K + 8-15% equity, Data Science Intern"," $150K-$200K + 8-15% equity / $30-40/hr intern","Onsite or Remote Seattle+1","US PST","founders@opzig.com","Founder | linkedin.com/company/opzig","https://wellfound.com/role/r/data-science","Active - 2 weeks ago","Will sponsor - Cofounder track","Huge equity 8-15%, co-founder title, remote","Yes - Cofounder PPO"
"28","Dex (Joindex)","San Francisco, USA","San Francisco CA / Remote US","USA","Seed YC W23 - The AI Coworker in Chrome - LLM agents + browser-native AI","2023","2026 Summer AI/ML Engineer Intern, Summer Research Engineer Intern"," $6K-$10K / month ($72K-120K PA)","In-office SF + Remote option","PST - SF overlap","careers@joindex.com","Kevin Gu - Founder | linkedin.com/company/joindex","https://www.ycombinator.com/companies/joindex/jobs/jgOpS9K-2026-summer-ai-ml-engineer-intern","Active - 1 week ago - Urgent","Will sponsor","Equity, publish research, direct founder work, free lunch","Yes - Return offer"
"29","Partcl","San Francisco, USA","San Francisco / Remote","USA","Seed YC - AI shopping / product data ML systems","2023","Summer 2026 ML Systems Intern"," $6K-$10K / month + equity","Hybrid SF","US PST","careers@partcl.com","Team | linkedin.com/company/partcl","https://www.workatastartup.com/jobs/82020","Active","Will sponsor","Take-home challenge, fast hiring","Yes"
"30","Spade","New York, USA","New York City / Remote","USA","Seed Early Stage 11-50 B2B - Data and AI platform for modern finance - Top Investors","2022","Data Scientist AI/ML Mid & Sr $175-230K, Backend Engineer"," $175K-$230K / year","In-office NYC + Remote","EST - NYC overlap","careers@spade.com","Oban MacTavish - Founder | linkedin.com/company/spade","https://wellfound.com/role/l/data-scientist/new-york","Active - 2 weeks ago","Will sponsor","Equity, fintech AI, health insurance","Yes"
"31","Iodine Software","Austin, USA","Austin TX / Remote US","USA","Series C Healthcare AI - Clinical AI for hospitals","2010","Associate Data Scientist"," $85K-$120K / year","Remote / Austin TX","CST - US Central","careers@iodinesoftware.com","William Chan - CEO | linkedin.com/company/iodine-software","https://www.linkedin.com/jobs/machine-learning-jobs-austin-texas-metropolitan-area","Active - 3 days ago","Will sponsor - US auth","Health, 401k, remote flexibility","Yes"
"32","Roku","Austin / San Jose, USA","Remote / Austin TX","USA","Public but hiring interns via startup program - Streaming AI","2002","Data Analyst Intern"," $28-$35 / hour ($58K-72K PA)","Remote / Hybrid Austin","CST","interns@roku.com","Anthony Wood - Founder | linkedin.com/company/roku","https://www.linkedin.com/jobs/machine-learning-jobs-austin-texas-metropolitan-area","Active - 2 weeks ago","No - US auth required","Intern perks, free Roku, flexible","Yes - Return offer"
"33","Forman Technology Group","Austin + Seattle + Boston + SF, USA","Onsite or Remote Austin+3","USA","Growth Stage 51-200 AI cloud transformation blockchain cybersecurity","2015","Data Scientist $71K-91K, Data Analyst"," $71K-$91K / year + equity","Onsite or Remote Austin+3","US CST - flexible","careers@formantechnology.com","Team | linkedin.com/company/forman-technology-group","https://wellfound.com/role/r/data-science","Active - 4 weeks ago","Will sponsor","Equity, health, remote option","Yes"
"34","Deepgram","Austin / San Francisco, USA","Remote Austin / SF","USA","Growth Stage Series B $86M Voice AI API transcription human-level","2015","Senior Data Scientist Data Flywheel $165-220K, Software Engineering Internship AI/ML $55-65/hr"," $55-$65/hr intern / $165K-$220K FT","Remote US","US PST - Remote first","careers@deepgram.com","Scott Stephenson - CEO | linkedin.com/company/deepgram","https://www.builtinboston.com/jobs/ai-machine-learning/search/machine-learning + BuiltIn Austin","Active - 6 days ago - Urgent","Will sponsor","Equity, health, 401k, remote first, publish","Yes - Intern to FT"
"35","FocusKPI - DFX","Boston, USA","Remote US - Boston","USA","Seed Early Stage - Deal Flow Xchange AI investment platform + FocusKPI consulting","2020","AI Intern $16.25-21.75/hr, Junior AI/ML Engineer Remote Paid Internship/Contract, AI Engineering Intern Remote"," $16.25-$35 / hr + $55K-80K FT","Remote US - Boston overlap","EST - US Eastern","careers@focuskpi.com / hiring@laminr.co","Team | linkedin.com/company/focuskpi","https://www.ziprecruiter.com/Jobs/Ai-Intern/-in-Boston","MA + Wellfound Remote","Active - 1 week ago","No - US Citizen for some","Commission-based + flexible hours, mentorship, remote"
"36","IDC Research","Boston, USA","Boston MA / Remote","USA","Growth Stage - International Data Corporation AI Research","1964","Intern AI Research"," $25-$35 / hour","Hybrid Boston / Remote","EST","interns@idc.com","Crawford Del Prete | linkedin.com/company/idc","https://www.glassdoor.com/Job/boston-machine-learning-artificial-intelligence-intern-jobs-SRCH_IL.0","6_IC1154532_KO7","54.htm","Active - 8 days ago","Will sponsor"
"37","Prescient AI","Seattle / Remote Global, USA","Remote Everywhere / Seattle","USA","Seed Early Stage 11-50 B2B Marketing AI measurement","2023","Data Scientist $100-125K"," $100K-$125K / year + equity","Remote Only Everywhere - Global","Global - async + US overlap","careers@prescient-ai.io","Mike True - CEO | linkedin.com/company/prescient-ai","https://wellfound.com/role/r/data-scientist","Active - 2 months ago - Still Active","No - Global remote","Equity, remote worldwide, flexible","Yes"
"38","Calm","San Francisco / New York / Remote, USA","Remote US - NYC + SF + Remote","USA","Scale Stage 201-500 B2C - Making world happier through Calm - Top Investors","2012","Senior Data Scientist $172-225K, Data Scientist Remote"," $172K-$225K / year","Remote US","US hours - PST/EST","careers@calm.com","Michael Acton Smith | linkedin.com/company/calm-com","https://wellfound.com/role/r/data-scientist","Active - 3 days ago - Urgent","Will sponsor","Health, wellness, equity, remote","Yes"
"39","Fintricity","London / San Francisco / New York / Remote Global","Remote Only Everywhere","UK/USA","Seed Early Stage 11-50 AI-First consulting + building ventures helping scaleups","2020","AI Data Scientist - Generative AI Agentic & LLM Research $20K-100K"," $20K-$100K / year + equity","Remote Only Everywhere - Global","Global - UK/US overlap","careers@fintricity.com","Team | linkedin.com/company/fintricity","https://wellfound.com/role/r/computer-data-scientist","Active - 1 month ago","No - Global contractor","Equity, work with scaleups, remote worldwide","Yes"
"40","Tether Operations","London, UK","Remote Worldwide - London HQ","UK","Growth Stage - Stablecoin + AI Brain-Computer Interface deep learning generative models","2014","Machine Learning Engineer Intern 100% Remote Worldwide $54K-81K, AI Video Research Engineer Intern $90-125K"," $54K-$125K / year","Remote Worldwide","Global - CET overlap"," ""careers@tether.io""","Paolo Ardoino - CTO | linkedin.com/company/tether","https://web3.career/ai+intern+remote-jobs + Glassdoor London ML intern","Active - 30d ago","No - Remote worldwide contractor","Crypto + AI frontier, remote worldwide, high salary","Yes"
"41","Axle Energy","London, UK","London / Remote UK","UK","Series A 2023 - Energy flexibility AI platform - Seedtable Top","2023","Data Science - Energy Flexibility AI"," £60K-£90K / year","Hybrid London / Remote UK","GMT - UK hours","careers@axle.energy","Karl Bach - Founder | linkedin.com/company/axle-energy","https://www.fastaijobs.com/jobs/role/data-scientist - Posted Aug 6 2026","Active - 2 days ago","Yes - UK visa sponsorship","Equity, climate tech, hybrid","Yes"
"42","Innovify","London, UK","London + Remote UK","UK","Growth Stage 11-50 Digital Venture Studio Top 1% responders - Responds within a day","2012","Full-Stack AI Engineer"," £70K-£110K / year + equity","Onsite or Remote London"," GMT - UK hours","careers@innovify.com","Maulik Sailor - Founder | linkedin.com/company/innovify","https://wellfound.com/role/l/artificial-intelligence-engineer/london - 3 days ago","Yes - UK sponsorship possible","Top 1% response, equity, remote option","Yes",""
"43","Almedia","Berlin, Germany","Berlin / Remote Germany","Global","Seed Early Stage Berlin - Founding Data Scientist €90-170K Own data products end-to-end","2020","Founding Data Scientist, Data Scientist"," €90K-€170K / year","Hybrid Berlin / Remote Germany","CET - Berlin overlap","careers@almedia.com","Moritz Holländer | linkedin.com/company/almedia","https://www.glassdoor.com/Job/berlin-data-scientist-jobs-SRCH_IL.0","6_IC2622109_KO7","21.htm - 30d+ Active","Yes - EU Blue Card sponsorship","Equity, own data products, modern stack dbt GCP"
"44","Peec AI","Berlin, Germany","Berlin / Remote Germany","Global","Seed Early Stage Berlin AI Search / AI visibility - similar to Profound","2023","Senior Data Scientist €100-150K, Senior Forward Deployed Engineer AI Agent"," €100K-€150K / year","Remote Germany - Berlin hybrid","GMT+1 CET","careers@peec.ai","Team | linkedin.com/company/peec-ai","https://www.arbeitnow.com/jobs/data-scientist - Berlin 2w ago","Active - 2 weeks ago","Yes - EU sponsorship","AI search frontier, equity, remote","Yes"
"45","Bluefish Labs","Berlin / Remote, Germany","Remote in Germany / Berlin","Global","Series B - AI analytics - Listed Aug 2026","2021","Senior/Staff Data Scientist Analytics"," €80K-€130K / year","Remote in Germany","CET","careers@bluefishlabs.com","Team | linkedin.com/company/bluefish-labs","https://www.fastaijobs.com/jobs/role/data-scientist - Jul 22 2026","Active","Yes - EU visa","Equity, remote Germany","Yes"
"46","Binance Accelerator","Singapore / Remote Global","Remote Global - Singapore HQ","Global","Growth Stage - Tech Seeds 2026 program to identify AI-native young talent - Crypto + AI","2017","Applied AI Agent Developer Intern, Data Scientist AI/LLM Intern"," $2000-$4000 / month + PPO","Remote Global - SGT overlap","SGT / Global async","careers@binance.com","Changpeng Zhao | linkedin.com/company/binance","https://sg.indeed.com/q-ai-remote-jobs.html","Active - Urgent - Tech Seeds 2026","No - Global remote intern","Global crypto AI exposure, PPO to Binance full-time","Yes - Tech Seeds PPO"
"47","PhysicsX","Singapore / London / New York, Global","Singapore / Remote","Global","Series C $32M+ AI for engineering simulations","2019","Data Scientist - Singapore, Senior Computer Vision Data Scientist NY"," $90K-$150K / year SGD","Hybrid Singapore / Remote","SGT / GMT","careers@physicsx.ai","Jacomo Corbo - Founder | linkedin.com/company/physicsx","https://www.fastaijobs.com/jobs/role/data-scientist - Aug 3 2026","Active - 5 days ago","Yes - SG EP sponsorship","Deep tech AI, equity, hybrid","Yes"
"48","Airwallex","Singapore / Global","Singapore SG","Global","Series G+ $1B+ - Fintech AI Lending","2015","Senior Data Scientist Analytics Lending $120K-180K SGD, Senior Data Scientist Algorithm"," $120K-$180K SGD / year","Hybrid Singapore","SGT","careers@airwallex.com","Jack Zhang - Founder | linkedin.com/company/airwallex","https://www.fastaijobs.com/jobs/role/data-scientist - Jul 28 2026","Active","Yes - SG EP","Fintech unicorn equity, health, remote option","Yes"
"49","GPTZero","Toronto, Canada","Remote Toronto + US","Global","Seed Early Stage 11-50 Building verification layer for world's information - AI detection","2023","Data Scientist Product Analytics $120-185K, Data Analyst"," $120K-$185K / year","Remote Toronto+1","EST - Toronto overlap","careers@gptzero.me","Edward Tian - Founder | linkedin.com/company/gptzero","https://wellfound.com/role/l/data-science/canada-startups - 3 months ago still active","No - Canada/US auth","Equity, AI detection frontier, remote","Yes",""
"50","Afresh","Toronto / San Francisco, Global","Remote Toronto","Global","Scale Stage 51-200 Reducing food waste using ML/AI B2B Top Investors","2017","Staff Software Engineer Data / Tech Lead Distribution Center $148-222K CAD, Data Scientist"," $148K-$222K CAD / year","Remote Toronto","CST/PST - Toronto overlap","careers@afresh.com","Matt Schwartz - Founder | linkedin.com/company/afresh","https://wellfound.com/role/l/machine-learning-engineer/canada-startups","Active - 1 month ago","Will sponsor - Canada/US","Equity, climate impact, remote","Yes"
"51","PathPilot","Toronto, Canada","Toronto + Remote","Global","Seed Early Stage 1-10 Optimizing Career & Learning Journeys with AI","2022","Founding Engineer AI $125-175K CAD + 1-5% equity"," $125K-$175K CAD + 1-5% equity","Onsite or Remote Toronto","EST - Toronto overlap","careers@pathpilot.ai","Founder | linkedin.com/company/pathpilot","https://wellfound.com/role/l/artificial-intelligence-engineer/canada-startups - 2 months ago","No - Canada auth","Founding equity 1-5%, remote option","Yes - Founding",""
"52","VoxTonePRO","Toronto, Canada","Toronto + Remote 12 cities","Global","Seed Early Stage 1-10 B2C/B2B We'll make you sound big!","2023","Backend Engineering Lead - Streaming & FinTech Infra $130-150K + 1.5-2% equity, Data Scientist"," $130K-$150K + 1.5-2% equity","Onsite or Remote Toronto+12","EST - Toronto overlap","hiring@voxtonepro.com","Team | linkedin.com/company/voxtonepro","https://wellfound.com/role/l/data-science/canada-startups - 3 weeks ago","No","Equity 1.5-2%, remote global","Yes",""
"53","Sierra","San Francisco / New York / London / Singapore / Sydney / Toronto, Global","Sydney / Singapore / London / Toronto / SF / Remote","Global","Series B $175M Zero to $200M revenue in 26 months AI Agent platform - Bret Taylor ex-Salesforce","2023","Software Engineer Agent, Data Scientist B2B Demand Gen, Forward Deployed Infrastructure Engineer"," $150K-$250K + equity","Hybrid - 3 days office + Remote if outside hubs","PST/EST/GMT/SGT/AEST - Global overlap","careers@sierra.ai","Bret Taylor & Clay Bavor | linkedin.com/company/sierra-ai","https://aiplusfounderscommunity.substack.com/p/ai-startups-hiring-2026 - Sierra hiring Aug 2026","Active - Urgent - Zero to $200M","Will sponsor - Global visa","Huge equity, frontier AI agents, global hubs","Yes"
"54","ElevenLabs","London / New York / Warsaw / Remote Global","Remote Global - 30+ countries - hubs London/NY/Warsaw","Global","Series C $180M Remote-first Voice AI unicorn","2022","Forward Deployed Engineer, Data Scientist North Insights, Compliance Engineer"," $120K-$200K + equity","Remote First - Global async","Global async - PST/EST/GMT overlap","careers@elevenlabs.io","Mati Staniszewski | linkedin.com/company/elevenlabs","https://aiplusfounderscommunity.substack.com/p/ai-startups-hiring-2026 - ElevenLabs remote first","Active - Urgent","Will sponsor - US/UK/EU","Remote 30+ countries, equity, async by design","Yes"
"55","Harvey AI","San Francisco / New York / London / Singapore / Sydney, Global","Sydney / London / Singapore / SF / NY / Remote","Global","Series D $200M+ $1.5B valuation Legal AI - OpenAI backed","2022","Data Scientist GTM, Data Scientist Marketing, Data Scientist Policy"," $140K-$220K + equity","Hybrid 3 days + Remote if outside hubs","Global - US/UK/AU overlap","careers@harvey.ai","Gabriel Pereyra | linkedin.com/company/harvey-ai","https://aiplusfounderscommunity.substack.com/p/ai-startups-hiring-2026 - Harvey hybrid remote","Active","Will sponsor","Equity, legal AI frontier, OpenAI backed, health insurance","Yes"
"56","myDataValue","London, UK","Remote UK only + London WeWork few days/month","UK","Seed Pre-Seed Founding ML/Data Engineer £70-100K + up to 1% equity","2024","Founding ML/Data Engineer"," £70K-£100K + up to 1% equity","Remote UK only + Hybrid London","GMT - UK only","founders@mydataValue.com - hiring via HN","Founder | linkedin.com/company/mydatavalue","https://news.ycombinator.com/item?id=48357725 - HN Who is hiring Jun 2026 - myDataValue","Active - Urgent - Founding","No - UK only","Founding equity 1%, WeWork access, high ownership","Yes - Founding"
"57","Ojin AI","Berlin, Germany","Berlin Hybrid / Remote CET ±2h","Global","Seed Berlin AI product - Hybrid if in Berlin else fully remote CET ±2h","2023","Senior AI Engineer, Senior Software Engineer, Medior AI Engineer, Squad Lead GenAI"," €60K-€110K + equity","Hybrid Berlin / Remote CET ±2h","CET ±2h","careers@ojin.ai","Team | linkedin.com/company/ojin-ai","https://hnhiring.com/locations/berlin + https://news.ycombinator.com/item?id=48747976 - Jul 2026","Active - No visa sponsorship but remote EU","Remote EU, equity, AI product","Yes",""
